"109年10月05日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","7.32","108","9.67","1.27","109/2",
"1102","亞泥","7.29","108","10.06","1.01","109/2",
"1103","嘉泥","6.37","108","20.13","0.47","109/2",
"1104","環泥","5.22","108","10.82","0.72","109/2",
"1108","幸福","1.39","108","15.00","0.97","109/2",
"1109","信大","5.64","108","7.22","1.00","109/2",
"1110","東泥","0.61","108","-","1.12","109/2",
"1201","味全","6.68","108","34.31","1.60","109/2",
"1203","味王","3.10","108","17.62","1.54","109/2",
"1210","大成","5.12","108","13.26","1.91","109/2",
"1213","大飲","0.00","108","-","1.00","109/2",
"1215","卜蜂","6.01","108","11.64","2.30","109/2",
"1216","統一","3.99","108","18.91","3.45","109/2",
"1217","愛之味","0.00","108","35.62","0.65","109/2",
"1218","泰山","4.20","108","15.00","1.60","109/2",
"1219","福壽","2.10","108","12.21","1.48","109/2",
"1220","台榮","5.24","108","12.58","0.90","109/2",
"1225","福懋油","4.06","108","21.19","2.30","109/2",
"1227","佳格","4.33","108","15.42","3.55","109/2",
"1229","聯華","8.07","108","16.05","1.59","109/2",
"1231","聯華食","5.02","108","13.08","2.04","109/2",
"1232","大統益","4.26","108","19.11","4.97","109/2",
"1233","天仁","4.43","108","39.29","2.29","109/2",
"1234","黑松","5.21","108","16.33","0.75","109/2",
"1235","興泰","4.34","108","27.26","0.79","109/2",
"1236","宏亞","2.26","108","69.74","0.88","109/2",
"1256","鮮活果汁-KY","2.21","108","19.11","4.77","109/2",
"1301","台塑","5.50","108","28.57","1.75","109/2",
"1303","南亞","3.69","108","30.93","1.53","109/2",
"1304","台聚","3.08","108","15.93","0.94","109/2",
"1305","華夏","5.06","108","15.67","1.26","109/2",
"1307","三芳","3.86","108","32.34","1.05","109/2",
"1308","亞聚","6.18","108","11.63","0.99","109/2",
"1309","台達化","2.22","108","16.01","1.96","109/2",
"1310","台苯","6.10","108","117.14","1.38","109/2",
"1312","國喬","0.00","108","11.86","0.72","109/2",
"1313","聯成","1.57","108","90.71","0.82","109/2",
"1314","中石化","3.58","108","22.05","0.39","109/2",
"1315","達新","6.85","108","1.87","0.80","109/2",
"1316","上曜","0.00","108","-","1.19","109/2",
"1319","東陽","4.89","108","16.50","1.04","109/2",
"1321","大洋","0.00","108","14.18","1.28","109/2",
"1323","永裕","4.83","108","9.61","1.50","109/2",
"1324","地球","3.06","108","70.00","0.77","109/2",
"1325","恆大","0.22","108","15.76","4.62","109/2",
"1326","台化","5.55","108","33.58","1.35","109/2",
"1337","再生-KY","0.00","108","-","0.33","109/2",
"1338","廣華-KY","6.33","108","20.56","0.80","109/2",
"1339","昭輝","4.69","108","20.68","0.94","109/2",
"1340","勝悅-KY","0.00","108","-","0.34","109/2",
"1341","富林-KY","8.47","108","10.91","2.77","109/2",
"1402","遠東新","5.83","108","15.51","0.70","109/2",
"1409","新纖","4.89","108","7.45","0.60","109/2",
"1410","南染","3.06","108","34.79","1.95","109/2",
"1413","宏洲","0.00","108","-","1.08","109/2",
"1414","東和","2.38","108","35.04","0.61","109/2",
"1416","廣豐","0.00","108","-","0.70","109/2",
"1417","嘉裕","4.48","108","7.80","0.74","109/2",
"1418","東華","0.00","108","-","0.85","109/2",
"1419","新紡","2.35","108","35.12","1.55","109/2",
"1423","利華","0.83","108","-","0.87","109/2",
"1432","大魯閣","0.00","108","-","3.11","109/2",
"1434","福懋","8.01","108","12.58","0.93","109/2",
"1435","中福","0.00","108","-","2.35","109/2",
"1436","華友聯","6.58","108","14.79","1.42","109/2",
"1437","勤益控","4.68","108","17.80","0.76","109/2",
"1438","三地開發","0.00","108","33.17","2.46","109/2",
"1439","雋揚","17.73","108","165.88","1.12","109/2",
"1440","南紡","1.72","108","-","0.80","109/2",
"1441","大東","0.00","108","-","0.93","109/2",
"1442","名軒","4.86","108","44.24","1.30","109/2",
"1443","立益物流","0.00","108","-","1.06","109/2",
"1444","力麗","0.00","108","-","1.25","109/2",
"1445","大宇","2.12","108","-","0.77","109/2",
"1446","宏和","0.96","108","-","2.90","109/2",
"1447","力鵬","0.00","108","-","0.65","109/2",
"1449","佳和","0.00","108","-","2.79","109/2",
"1451","年興","0.00","108","-","0.46","109/2",
"1452","宏益","7.74","108","28.18","0.88","109/2",
"1453","大將","2.33","108","-","0.67","109/2",
"1454","台富","3.17","108","-","0.68","109/2",
"1455","集盛","0.00","108","-","0.77","109/2",
"1456","怡華","0.00","108","332.67","0.78","109/2",
"1457","宜進","7.30","108","6.12","0.68","109/2",
"1459","聯發","0.00","108","-","0.98","109/2",
"1460","宏遠","0.00","108","-","1.14","109/2",
"1463","強盛","4.71","108","26.56","0.98","109/2",
"1464","得力","8.47","108","63.21","1.43","109/2",
"1465","偉全","11.41","108","-","0.78","109/2",
"1466","聚隆","0.00","108","-","1.74","109/2",
"1467","南緯","0.00","108","-","1.70","109/2",
"1468","昶和","0.00","108","57.86","1.63","109/2",
"1470","大統新創","4.49","108","37.87","1.65","109/2",
"1471","首利","0.00","108","-","1.76","109/2",
"1472","三洋實業","0.00","108","-","2.17","109/2",
"1473","台南","2.78","108","-","0.73","109/2",
"1474","弘裕","0.00","108","18.83","0.83","109/2",
"1475","業旺","0.00","108","-","8.05","109/2",
"1476","儒鴻","3.11","108","25.97","5.89","109/2",
"1477","聚陽","2.95","108","20.23","4.27","109/2",
"1503","士電","3.35","108","14.81","1.03","109/2",
"1504","東元","3.30","108","17.34","0.94","109/2",
"1506","正道","0.00","108","-","1.98","109/2",
"1507","永大","3.91","108","18.52","2.15","109/2",
"1512","瑞利","0.00","108","-","5.16","109/2",
"1513","中興電","2.63","108","25.33","2.50","109/2",
"1514","亞力","4.56","108","16.34","1.76","109/2",
"1515","力山","3.55","108","26.74","4.98","109/2",
"1516","川飛","2.01","108","26.28","1.64","109/2",
"1517","利奇","1.69","108","-","0.87","109/2",
"1519","華城","2.22","108","25.57","3.67","109/2",
"1521","大億","7.60","108","18.99","2.40","109/2",
"1522","堤維西","6.71","108","22.18","1.06","109/2",
"1524","耿鼎","4.28","108","18.68","0.73","109/2",
"1525","江申","3.07","108","17.27","1.21","109/2",
"1526","日馳","1.51","108","23.04","3.03","109/2",
"1527","鑽全","3.11","108","19.57","1.37","109/2",
"1528","恩德","1.21","108","-","0.76","109/2",
"1529","樂事綠能","3.30","108","27.55","1.42","109/2",
"1530","亞崴","4.98","108","8.41","0.95","109/2",
"1531","高林股","1.80","108","-","0.59","109/2",
"1532","勤美","2.90","108","75.60","1.08","109/2",
"1533","車王電","1.74","108","40.42","1.18","109/2",
"1535","中宇","3.72","108","26.88","1.39","109/2",
"1536","和大","2.09","108","63.09","3.95","109/2",
"1537","廣隆","7.30","108","12.47","3.10","109/2",
"1538","正峰","0.00","108","-","1.16","109/2",
"1539","巨庭","3.54","108","66.47","1.15","109/2",
"1540","喬福","6.90","108","-","0.93","109/2",
"1541","錩泰","0.00","108","10.93","2.72","109/2",
"1558","伸興","6.38","108","12.11","1.86","109/2",
"1560","中砂","4.61","108","15.21","2.06","109/2",
"1568","倉佑","3.16","108","-","1.11","109/2",
"1582","信錦","5.38","108","10.05","1.97","109/2",
"1583","程泰","5.00","108","13.30","1.40","109/2",
"1587","吉茂","1.90","108","17.65","1.42","109/2",
"1589","永冠-KY","0.55","108","29.11","1.31","109/2",
"1590","亞德客-KY","0.74","108","40.67","6.56","109/2",
"1592","英瑞-KY","0.00","108","-","0.57","109/2",
"1598","岱宇","0.90","108","41.58","5.10","109/2",
"1603","華電","1.77","108","19.05","0.87","109/2",
"1604","聲寶","6.73","108","19.06","1.37","109/2",
"1605","華新","3.10","108","13.48","0.73","109/2",
"1608","華榮","6.65","108","19.08","0.69","109/2",
"1609","大亞","1.71","108","13.50","1.40","109/2",
"1611","中電","10.86","108","5.24","0.88","109/2",
"1612","宏泰","3.52","108","28.40","0.97","109/2",
"1614","三洋電","2.29","108","30.72","1.84","109/2",
"1615","大山","9.20","108","9.46","1.35","109/2",
"1616","億泰","0.00","108","-","0.68","109/2",
"1617","榮星","2.36","108","15.68","1.10","109/2",
"1618","合機","3.19","108","14.23","0.56","109/2",
"1626","艾美特-KY","4.06","108","19.56","1.13","109/2",
"1701","中化","3.43","108","13.58","1.08","109/2",
"1702","南僑","4.72","108","12.08","1.87","109/2",
"1707","葡萄王","3.80","108","18.17","4.00","109/2",
"1708","東鹼","7.00","108","26.26","0.84","109/2",
"1709","和益","3.69","108","20.53","0.95","109/2",
"1710","東聯","1.83","108","-","1.14","109/2",
"1711","永光","1.85","108","36.82","1.15","109/2",
"1712","興農","6.63","108","12.65","1.20","109/2",
"1713","國化","3.25","108","46.97","1.19","109/2",
"1714","和桐","0.00","108","5.39","0.81","109/2",
"1717","長興","4.20","108","20.81","2.08","109/2",
"1718","中纖","0.00","108","-","0.46","109/2",
"1720","生達","3.84","108","15.33","1.87","109/2",
"1721","三晃","0.00","108","3.81","0.76","109/2",
"1722","台肥","4.35","108","19.31","0.99","109/2",
"1723","中碳","5.43","108","23.41","3.55","109/2",
"1724","台硝","3.86","108","31.59","0.85","109/2",
"1725","元禎","5.85","108","14.73","0.78","109/2",
"1726","永記","4.65","108","14.61","1.36","109/2",
"1727","中華化","1.81","108","-","0.95","109/2",
"1730","花仙子","5.36","108","16.83","2.89","109/2",
"1731","美吾華","3.65","108","16.29","1.23","109/2",
"1732","毛寶","0.00","108","22.00","1.96","109/2",
"1733","五鼎","4.37","108","24.42","1.59","109/2",
"1734","杏輝","0.55","108","101.11","2.29","109/2",
"1735","日勝化","3.82","108","30.91","1.23","109/2",
"1736","喬山","2.02","108","26.72","2.57","109/2",
"1737","臺鹽","4.88","108","19.97","1.02","109/2",
"1760","寶齡富錦","1.43","108","141.57","8.03","109/2",
"1762","中化生","1.13","108","11.85","2.30","109/2",
"1773","勝一","4.20","108","14.22","2.95","109/2",
"1776","展宇","5.41","108","31.40","1.18","109/2",
"1783","和康生","3.33","108","28.25","1.97","109/2",
"1786","科妍","2.68","108","32.43","3.01","109/2",
"1789","神隆","0.89","108","86.71","2.31","109/2",
"1795","美時","0.00","108","25.91","2.52","109/2",
