"證券代號","證券名稱","收盤價","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"2646","星宇航空","20.10","0.00","113","223.33","1.90","115/1",
"2701","萬企","10.30","2.72","114","18.07","0.55","115/1",
"2702","華園","13.05","0.00","113","-","0.62","115/1",
"2704","國賓","41.60","1.20","114","23.24","0.58","115/1",
"2705","六福","15.25","0.00","113","17.13","0.58","115/1",
"2706","第一店","12.05","2.90","114","17.99","0.59","115/1",
"2707","晶華","172.00","6.25","114","12.29","6.19","115/1",
"2712","遠雄來","15.65","0.00","113","-","1.62","115/1",
"2722","夏都","23.05","0.65","113","-","1.38","115/1",
"2723","美食-KY","64.20","4.67","113","-","1.11","115/1",
"2727","王品","236.50","6.82","114","14.21","5.11","115/1",
"2731","雄獅","159.00","8.05","114","9.30","2.78","115/1",
"2739","寒舍","34.60","7.46","114","11.42","2.11","115/1",
"2748","雲品","39.50","4.43","114","18.99","1.42","115/1",
"2753","八方雲集","177.00","6.78","114","13.14","3.32","115/1",
"2762","世界健身-KY","82.00","7.26","114","15.47","3.36","115/1",
"2801","彰銀","20.25","4.94","113","12.66","1.05","115/1",
"2812","台中銀","18.75","5.65","114","12.10","1.21","115/1",
"2816","旺旺保","30.30","4.95","114","6.50","0.84","114/4",
"2820","華票","16.70","5.39","114","10.99","0.80","115/1",
"2832","台產","52.80","6.63","114","10.15","1.09","115/1",
"2834","臺企銀","15.90","6.29","114","12.14","1.04","115/1",
"2836","高雄銀","11.80","3.81","114","15.95","0.82","115/1",
"2838","聯邦銀","20.10","5.27","114","14.26","1.09","115/1",
"2845","遠東銀","12.05","5.23","114","13.69","0.82","115/1",
"2849","安泰銀","13.20","2.88","113","15.35","0.71","115/1",
"2850","新產","132.50","5.49","114","9.46","1.92","115/1",
"2851","中再保","32.65","6.74","114","6.30","1.11","115/1",
"2852","第一保","26.45","6.28","114","8.59","0.85","115/1",
"2855","統一證","40.80","5.17","114","9.13","1.57","115/1",
"2867","三商壽","7.72","0.00","113","38.60","1.13","114/4",
"2880","華南金","32.40","4.48","114","17.05","1.91","114/4",
"2881","富邦金","96.10","4.42","113","12.40","1.53","114/4",
"2882","國泰金","77.90","4.49","114","11.79","1.36","114/4",
"2883","凱基金","21.85","4.58","114","13.49","1.24","114/4",
"2884","玉山金","31.95","4.38","114","14.52","1.82","115/1",
"2885","元大金","54.80","4.01","114","20.00","2.15","114/4",
"2886","兆豐金","39.40","4.44","114","16.69","1.49","114/4",
"2887","台新新光金","23.80","4.62","114","16.76","1.29","114/4",
"2889","國票金","14.55","4.05","114","23.10","1.15","114/4",
"2890","永豐金","30.20","4.30","114","16.50","1.71","114/4",
"2891","中信金","54.80","4.56","114","13.70","2.13","114/4",
"2892","第一金","29.30","4.10","113","15.67","1.44","114/4",
"2897","王道銀行","10.00","5.20","114","14.71","0.68","115/1",
"2901","欣欣","22.90","1.62","114","55.85","1.88","115/1",
"2903","遠百","22.25","5.62","114","13.73","1.00","115/1",
"2904","匯僑","14.85","4.71","114","25.60","0.94","115/1",
"2905","三商","13.05","2.30","114","20.71","0.47","115/1",
"2906","高林","12.60","4.76","114","28.00","0.79","115/1",
"2908","特力","20.80","2.64","114","52.00","1.54","115/1",
"2910","統領","21.60","4.81","114","17.70","1.44","115/1",
"2911","麗嬰房","5.53","0.00","113","1.44","0.40","115/1",
"2912","統一超","227.50","3.96","114","20.74","5.09","115/1",
"2913","農林","10.90","0.00","113","-","0.70","115/1",
"2915","潤泰全","43.20","4.40","114","5.06","0.40","115/1",
"2923","鼎固-KY","21.65","0.55","114","-","0.82","115/1",
"2929","淘帝-KY","5.39","0.00","113","-","0.21","115/1",
"2939","永邑-KY","23.70","0.00","113","-","1.96","115/1",
"2945","三商家購","40.50","3.70","114","18.00","1.42","115/1",
"3002","歐格","16.40","2.01","114","49.70","1.31","115/1",
"3003","健和興","58.60","1.71","114","58.02","1.42","115/1",
"3004","豐達科","121.00","2.11","114","22.66","2.14","115/1",
"3005","神基","99.50","6.82","114","12.21","2.65","115/1",
"3006","晶豪科","251.00","0.40","114","29.85","5.47","115/1",
"3008","大立光","3,445.00","2.32","114","21.50","2.44","115/1",
"3010","華立","128.50","4.12","114","13.70","1.41","115/1",
"3011","今皓","12.35","0.00","113","-","1.19","115/1",
"3013","晟銘電","103.00","0.78","114","22.59","3.84","115/1",
"3014","聯陽","136.00","6.25","114","14.70","3.64","115/1",
"3015","全漢","49.45","4.45","114","24.36","0.78","115/1",
"3016","嘉晶","111.00","0.45","114","270.73","6.54","115/1",
"3017","奇鋐","2,455.00","0.86","114","40.34","21.34","115/1",
"3018","隆銘綠能","9.96","0.00","113","-","1.47","115/1",
"3019","亞光","144.50","3.18","114","21.06","2.83","115/1",
"3021","鴻名","17.00","3.53","114","29.31","1.03","115/1",
"3022","威強電","67.30","5.20","114","19.07","1.03","115/1",
"3023","信邦","281.00","3.56","114","22.00","3.85","115/1",
"3024","憶聲","16.85","1.31","114","187.22","1.54","115/1",
"3025","星通","60.30","5.31","114","15.08","3.72","115/1",
"3026","禾伸堂","327.00","1.77","114","42.14","5.60","115/1",
"3027","盛達","17.50","0.00","113","-","1.05","115/1",
"3028","增你強","78.70","3.81","114","15.40","2.93","115/1",
"3029","零壹","95.90","5.74","114","14.10","3.16","115/1",
"3030","德律","395.00","1.77","114","34.20","8.92","115/1",
"3031","佰鴻","28.95","3.45","114","25.85","1.76","115/1",
"3032","偉訓","80.40","3.40","113","-","3.24","115/1",
"3033","威健","47.90","4.34","114","18.21","2.17","115/1",
"3034","聯詠","466.50","4.93","114","19.12","3.95","115/1",
"3035","智原","190.00","0.95","114","101.06","3.63","115/1",
"3036","文曄","270.00","2.89","114","19.15","3.03","115/1",
"3037","欣興","821.00","0.24","114","120.74","11.50","115/1",
"3038","全台","22.50","5.33","114","23.94","1.39","115/1",
"3040","遠見","39.20","8.93","114","-","1.74","115/1",
"3041","揚智","23.15","0.00","113","-","2.31","114/4",
"3042","晶技","144.00","3.33","114","27.48","3.24","115/1",
"3043","科風","19.60","0.00","113","-","1.05","115/1",
"3044","健鼎","477.50","2.66","114","23.20","4.30","115/1",
"3045","台灣大","114.50","4.19","114","23.23","3.81","115/1",
"3046","建碁","50.60","5.93","114","12.34","2.57","115/1",
"3047","訊舟","14.20","2.11","113","-","1.28","115/1",
"3048","益登","56.10","1.78","114","20.18","2.59","115/1",
"3049","精金","12.20","0.00","113","-","1.39","115/1",
"3050","鈺德","11.85","2.11","114","-","0.77","115/1",
"3051","力特","25.55","1.96","114","24.81","1.65","115/1",
"3052","夆典","10.55","5.69","114","11.11","0.61","115/1",
"3054","立萬利","66.60","1.20","114","19.65","4.00","115/1",
"3055","蔚華科","103.00","0.97","113","-","7.15","115/1",
"3056","富華新","13.25","4.60","114","-","0.75","115/1",
"3057","喬鼎","18.40","0.00","113","-","1.91","115/1",
"3058","立德","8.05","0.00","113","-","1.04","115/1",
"3059","華晶科","42.20","2.37","114","34.31","1.30","115/1",
"3060","銘異","26.85","0.74","114","-","1.35","115/1",
"3062","建漢","27.45","0.00","113","-","2.18","115/1",
"3090","日電貿","142.00","3.38","114","29.58","2.32","115/1",
"3092","鴻碩","29.15","0.00","113","-","2.30","115/1",
"3094","聯傑","32.65","0.77","114","125.58","2.68","115/1",
"3130","一零四","222.50","6.61","114","14.75","4.05","115/1",
"3135","凌航","216.00","2.18","114","15.29","5.95","115/1",
"3138","耀登","148.50","1.12","114","96.43","3.11","115/1",
"3149","正達","57.40","0.00","113","-","5.24","115/1",
"3150","鈺寶-創","18.30","2.73","114","-","1.39","115/1",
"3164","景岳","17.05","4.69","114","32.79","1.14","115/1",
"3167","大量","735.00","0.54","114","71.64","18.18","115/1",
"3168","眾福科","44.30","6.77","114","16.53","2.07","115/1",
"3189","景碩","486.00","0.36","114","136.90","5.93","115/1",
"3209","全科","68.00","3.68","114","18.94","3.05","115/1",
"3229","晟鈦","36.35","0.00","113","727.00","3.68","115/1",
"3231","緯創","135.50","4.06","114","13.59","2.27","115/1",
"3257","虹冠電","53.50","5.23","114","18.01","2.71","115/1",
"3266","昇陽","12.60","3.97","114","19.69","0.69","115/1",
"3296","勝德","20.90","0.00","113","160.77","1.60","115/1",
"3305","昇貿","138.50","1.66","114","39.01","3.21","115/1",
"3308","聯德","19.70","0.00","113","164.17","1.05","115/1",
"3311","閎暉","31.00","1.94","114","20.00","0.83","115/1",
"3312","弘憶股","47.15","2.76","114","28.23","2.09","115/1",
"3321","同泰","15.45","0.00","113","-","1.98","115/1",
"3338","泰碩","73.00","1.78","114","50.00","3.11","115/1",
"3346","麗清","15.60","0.71","114","-","0.53","115/1",
"3356","奇偶","60.90","5.75","114","6.01","1.83","115/1",
"3376","新日興","192.50","3.12","113","283.09","2.17","115/1",
"3380","明泰","31.00","1.61","114","-","1.85","115/1",
"3406","玉晶光","588.00","2.89","114","17.82","2.54","115/1",
"3413","京鼎","325.50","3.37","114","17.29","2.27","115/1",
"3416","融程電","163.00","3.13","114","22.33","4.04","115/1",
"3419","譁裕","13.95","0.00","113","-","1.79","115/1",
"3432","台端","19.05","0.00","113","-","2.68","115/1",
"3437","榮創","23.85","0.00","113","-","1.59","115/1",
"3443","創意","4,845.00","0.41","114","145.76","44.52","115/1",
"3447","展達","36.25","3.03","114","25.35","2.29","115/1",
"3450","聯鈞","395.50","0.25","114","117.71","11.05","115/1",
"3481","群創","36.10","2.77","114","328.18","1.27","115/1",
"3494","誠研","7.56","0.00","113","-","1.30","115/1",
"3501","維熹","39.95","5.01","114","22.32","0.68","115/1",
"3504","揚明光","77.30","0.00","113","-","3.12","115/1",
"3515","華擎","225.00","4.89","114","14.20","2.47","115/1",
"3518","柏騰","33.00","0.00","113","15.07","1.99","115/1",
"3528","安馳","86.60","1.59","114","27.94","2.76","115/1",
"3530","晶相光","66.60","1.20","114","32.81","2.07","115/1",
"3532","台勝科","221.50","0.45","114","280.38","3.54","115/1",
"3533","嘉澤","2,330.00","1.50","114","32.74","6.24","115/1",
"3535","晶彩科","122.50","0.41","113","306.25","8.69","115/1",
"3543","州巧","36.45","1.65","114","-","1.28","115/1",
"3545","敦泰","55.50","1.44","114","-","1.38","115/1",
"3550","聯穎","21.00","0.00","113","-","1.35","115/1",
"3557","嘉威","27.00","1.11","114","-","0.89","115/1",
"3563","牧德","875.00","1.60","114","55.87","10.74","115/1",
"3576","聯合再生","17.00","0.00","113","40.48","2.11","115/1",
"3583","辛耘","888.00","0.68","114","60.20","9.34","115/1",
"3588","通嘉","60.00","0.83","114","100.00","2.07","115/1",
"3591","艾笛森","23.85","3.10","113","-","1.18","115/1",
"3592","瑞鼎","248.50","5.88","114","15.53","1.75","115/1",
"3593","力銘","17.50","0.00","113","-","4.23","115/1",
"3596","智易","183.50","4.90","114","14.51","2.57","115/1",
"3605","宏致","77.10","2.18","114","22.28","1.59","115/1",
"3607","谷崧","14.10","5.67","114","36.15","1.01","115/1",
"3617","碩天","190.00","5.26","114","13.46","1.96","115/1",
"3622","洋華","53.30","6.00","114","9.13","1.11","115/1",
"3645","達邁","106.00","1.13","114","55.79","4.27","115/1",
"3652","精聯","29.75","4.03","114","21.25","1.19","115/1",
"3653","健策","3,465.00","0.63","114","95.85","24.00","115/1",
"3661","世芯-KY","4,605.00","0.75","114","67.49","8.70","115/1",
"3665","貿聯-KY","2,095.00","0.72","114","42.28","8.76","115/1",
"3669","圓展","37.75","2.65","114","20.74","1.09","115/1",
"3673","TPK-KY","64.70","2.78","114","23.87","0.67","114/4",
"3679","新至陞","118.00","7.63","114","13.90","1.58","115/1",
"3686","達能","17.65","0.00","113","-","2.02","115/1",
"3694","海華","59.00","3.90","114","13.98","2.34","115/1",
"3701","大眾控","55.60","0.36","114","-","2.70","115/1",
"3702","大聯大","110.00","2.91","113","13.43","2.05","115/1",
"3703","欣陸","20.10","5.22","114","9.66","0.61","115/1",
"3704","合勤控","38.20","1.05","114","33.22","1.32","115/1",
"3705","永信","56.10","5.35","114","18.89","1.96","115/1",
"3706","神達","79.90","5.01","114","15.25","1.60","115/1",
"3708","上緯投控","113.50","5.29","114","2.78","0.60","115/1",
"3711","日月光投控","547.00","1.21","114","50.79","6.85","115/1",
"3712","永崴投控","16.20","18.52","113","-","1.34","115/1",
"3714","富采","67.20","1.34","113","-","1.19","115/1",
"3715","定穎投控","175.00","0.62","114","180.41","4.61","115/1",
"3716","中化控股","33.70","2.97","114","13.01","0.63","115/1",
"3717","聯嘉投控","22.15","0.90","114","276.88","1.37","115/1",
"4104","佳醫","68.10","6.31","114","15.73","1.33","115/1",
"4106","雃博","22.90","4.37","114","16.01","0.93","115/1",
"4108","懷特","11.70","0.00","113","-","1.27","115/1",
"4119","旭富","40.40","1.86","114","50.50","0.89","115/1",
"4133","亞諾法","20.80","0.53","114","693.33","0.99","115/1",
"4137","麗豐-KY","104.00","9.62","114","13.23","1.54","115/1",
"4142","國光生","17.20","0.00","113","-","1.52","115/1",
"4148","全宇生技-KY","35.00","2.86","114","16.20","0.86","115/1",
"4155","訊映","14.30","2.10","114","18.33","0.82","115/1",
"4164","承業醫","28.05","3.92","114","26.97","0.74","115/1",
"4169","泰宗","148.50","0.24","114","-","8.00","115/1",
"4178","永笙-KY","19.00","0.00","114","-","2.18","115/1",
"4190","佐登-KY","24.55","2.04","114","-","0.91","115/1",
"4195","基米-創","18.65","0.00","114","-","2.86","115/1",
"4306","炎洲","13.30","5.26","114","35.00","0.69","115/1",
"4414","如興","9.35","1.18","114","-","0.61","115/1",
"4426","利勤","7.91","0.00","113","-","0.75","115/1",
"4438","廣越","57.20","4.02","114","14.48","0.75","115/1",
"4439","冠星-KY","96.00","4.17","114","11.59","1.03","115/1",
"4440","宜新實業","18.65","5.36","114","10.91","0.98","115/1",
"4441","振大環球","206.00","5.24","114","14.45","2.13","115/1",
"4526","東台","37.05","2.70","114","35.63","1.96","115/1",
"4532","瑞智","23.00","6.52","114","12.57","1.09","115/1",
"4536","拓凱","154.50","5.18","114","11.51","1.53","115/1",
"4540","全球傳動","70.90","0.00","113","-","2.38","115/1",
"4545","銘鈺","29.00","0.45","114","-","1.15","115/1",
"4551","智伸科","151.00","2.78","114","22.64","1.94","115/1",
"4552","力達-KY","19.80","3.03","114","12.86","0.36","115/1",
"4555","氣立","41.80","1.20","114","181.74","1.01","115/1",
"4557","永新-KY","49.90","4.01","114","-","0.92","115/1",
"4560","強信-KY","34.15","4.39","114","11.94","1.10","115/1",
"4562","穎漢","39.05","0.00","113","-","3.72","115/1",
"4564","元翎","16.40","0.00","113","-","0.94","115/1",
"4566","時碩工業","62.70","1.08","114","68.15","1.39","115/1",
"4569","六方科-KY","194.00","1.68","114","40.00","2.16","115/1",
"4571","鈞興-KY","211.00","2.51","114","23.42","3.25","115/1",
"4572","駐龍","144.00","3.47","114","54.34","3.09","115/1",
"4576","大銀微系統","265.50","0.30","114","104.53","7.69","115/1",
"4581","光隆精密-KY","49.95","6.01","114","11.95","1.31","115/1",
"4583","台灣精銳","774.00","1.29","114","67.89","6.42","115/1",
"4585","達明","354.00","0.28","114","268.18","5.39","115/1",
"4588","玖鼎電力","54.70","5.48","114","15.37","2.46","115/1",
"4590","富田-創","73.10","3.15","114","28.78","1.14","115/1",
"4720","德淵","27.05","1.48","114","44.34","1.91","115/1",
"4722","國精化","264.50","0.45","114","156.51","8.66","115/1",
"4736","泰博","121.00","4.13","114","6.63","1.20","115/1",
"4737","華廣","60.60","0.00","113","-","2.13","115/1",
"4739","康普","96.30","1.04","114","30.00","1.93","115/1",
"4746","台耀","53.80","5.58","114","19.08","0.83","115/1",
"4755","三福化","136.00","2.72","114","37.67","2.46","115/1",
"4763","材料*-KY","41.65","7.32","114","8.06","1.91","115/1",
"4764","雙鍵","291.50","0.34","114","155.05","10.30","115/1",
"4766","南寶","369.50","4.87","114","17.80","3.41","115/1",
"4770","上品","226.50","2.65","114","22.38","2.24","115/1",
"4771","望隼","185.00","3.78","114","14.24","2.55","115/1",
"4807","日成-KY","24.10","0.00","113","17.59","1.21","115/1",
"4904","遠傳","98.30","3.88","114","25.80","3.85","114/4",
"4906","正文","39.15","1.28","114","-","1.55","115/1",
"4912","聯德控股-KY","105.50","0.88","114","48.17","1.72","115/1",
"4915","致伸","72.70","6.29","114","13.80","1.57","115/1",
"4916","事欣科","67.70","0.74","114","41.53","2.74","114/4",
"4919","新唐","154.50","0.26","113","-","4.91","115/1",
"4927","泰鼎-KY","48.40","0.00","113","-","2.18","114/4",
"4930","燦星網","17.05","3.52","114","-","0.42","115/1",
"4934","太極","16.60","0.00","113","-","2.44","115/1",
"4935","茂林-KY","36.00","2.78","114","26.28","0.57","115/1",
"4938","和碩","76.50","5.23","114","17.59","1.01","115/1",
"4942","嘉彰","37.10","5.39","114","12.53","0.58","115/1",
"4943","康控-KY","9.34","0.00","113","-","6.77","115/1",
"4949","有成精密","85.70","1.63","114","31.86","3.51","115/1",
"4952","凌通","50.30","1.99","114","45.32","2.50","115/1",
"4956","光鋐","42.00","0.00","113","-","2.55","115/1",
"4958","臻鼎-KY","401.00","0.86","114","56.56","3.41","115/1",
"4960","誠美材","34.25","0.00","113","-","2.68","115/1",
"4961","天鈺","169.00","4.57","114","20.26","1.15","115/1",
"4967","十銓","276.00","3.62","114","7.06","3.30","115/1",
"4968","立積","111.50","1.43","114","37.67","3.66","115/1",
"4976","佳凌","30.50","0.00","113","-","1.97","115/1",
"4977","眾達-KY","226.50","0.99","114","50.22","4.67","115/1",
"4989","榮科","87.70","0.00","113","-","8.14","115/1",
"4994","傳奇","91.70","3.27","114","58.78","5.79","115/1",
"4999","鑫禾","20.00","1.25","114","-","0.46","115/1",
"5007","三星","57.00","5.26","114","18.75","2.55","115/1",
"5203","訊連","63.90","5.63","114","17.46","1.06","115/1",
"5215","科嘉-KY","43.30","4.62","114","17.67","0.78","115/1",
"5222","全訊","125.50","1.99","114","67.11","4.75","115/1",
"5225","東科-KY","70.30","10.26","114","7.60","1.77","115/1",
"5234","達興材料","399.00","1.63","114","51.82","13.28","115/1",
"5243","乙盛-KY","102.50","2.15","114","21.05","1.99","115/1",
"5244","弘凱","38.45","1.04","114","-","1.47","115/1",
"5258","虹堡","53.50","1.87","114","15.97","1.34","115/1",
"5269","祥碩","1,455.00","3.09","114","17.85","2.92","115/1",
"5283","禾聯碩","52.10","3.84","114","8.82","0.95","115/1",
"5284","jpp-KY","376.50","1.33","114","28.10","5.21","115/1",
"5285","界霖","74.20","2.02","114","35.33","2.55","115/1",
"5288","豐祥-KY","149.50","4.35","114","12.43","1.71","115/1",
"5292","華懋","227.00","2.86","114","22.45","5.29","115/1",
"5306","桂盟","85.10","4.41","114","13.42","1.16","115/1",
"5388","中磊","77.60","3.22","114","19.40","1.48","115/1",
"5434","崇越","403.00","3.35","114","17.10","4.06","115/1",
"5469","瀚宇博","79.60","3.17","114","13.89","1.03","115/1",
"5471","松翰","50.80","1.97","113","52.37","2.40","115/1",
"5484","慧友","40.60","0.00","113","109.73","5.26","115/1",
"5515","建國","40.35","8.18","114","6.76","1.43","115/1",
"5519","隆大","31.95","11.89","114","6.40","1.25","115/1",
"5521","工信","10.25","1.46","114","15.53","0.89","115/1",
"5522","遠雄","70.70","7.78","114","7.47","1.16","115/1",
"5525","順天","22.65","5.30","114","9.02","1.18","115/1",
"5531","鄉林","8.00","0.00","113","160.00","0.78","115/1",
"5533","皇鼎","13.90","4.32","114","23.17","0.42","115/1",
"5534","長虹","76.30","7.21","114","15.57","1.07","115/1",
"5538","東明-KY","36.25","4.14","114","10.51","0.93","115/1",
"5546","永固-KY","16.05","12.46","113","-","0.69","115/1",
"5607","遠雄港","47.70","3.77","114","14.68","1.55","115/1",
"5608","四維航","14.15","0.00","113","61.52","0.57","115/1",
"5706","鳳凰","50.10","8.98","114","14.07","2.20","115/1",
"5871","中租-KY","106.00","5.66","114","9.93","1.04","115/1",
"5876","上海商銀","40.10","4.49","114","12.73","0.93","115/1",
"5880","合庫金","22.85","4.60","114","16.80","1.28","114/4",
"5906","台南-KY","0.00","1.51","114","64.51","2.85","115/1",
"5907","大洋-KY","5.11","0.00","113","-","0.26","115/1",
"6005","群益證","31.25","5.47","114","8.73","1.41","115/1",
"6024","群益期","56.50","6.14","114","9.46","1.30","115/1",
"6108","競國","18.60","5.38","114","-","0.91","115/1",
"6112","邁達特","41.90","3.94","114","24.65","1.96","115/1",
"6115","鎰勝","46.70","6.00","114","16.44","1.58","115/1",
"6116","彩晶","10.25","0.00","113","-","0.87","115/1",
"6117","迎廣","82.10","2.64","113","17.85","3.22","115/1",
"6120","達運","12.60","1.98","113","-","0.84","115/1",
"6128","上福","19.35","2.58","114","-","0.89","115/1",
"6133","金橋","21.00","4.76","114","28.77","1.54","115/1",
"6136","富爾特","24.85","4.67","114","29.58","0.73","115/1",
"6139","亞翔","693.00","3.32","114","19.23","7.46","115/1",
"6141","柏承","28.25","0.00","113","-","5.40","115/1",
"6142","友勁","8.03","0.00","113","-","0.94","115/1",
"6152","百一","14.80","0.00","113","-","2.01","115/1",
"6153","嘉聯益","16.80","0.00","113","-","1.26","115/1",
"6155","鈞寶","49.30","1.62","114","98.60","2.70","115/1",
"6164","華興","11.75","4.26","113","587.50","1.00","115/1",
"6165","浪凡","48.25","10.36","114","11.57","2.88","115/1",
"6166","凌華","112.00","1.07","114","31.02","4.22","115/1",
"6168","宏齊","26.20","0.00","113","374.29","1.75","115/1",
"6176","瑞儀","99.60","3.51","114","10.63","1.27","115/1",
"6177","達麗","45.60","6.58","114","6.10","1.69","115/1",
"6183","關貿","92.00","3.86","114","22.72","4.60","115/1",
"6184","大豐電","46.05","6.51","114","19.43","1.52","115/1",
"6189","豐藝","48.10","5.61","114","18.29","1.96","115/1",
"6191","精成科","90.80","2.86","114","14.14","1.64","115/1",
"6192","巨路","126.50","4.58","114","12.95","1.68","115/1",
"6196","帆宣","403.50","1.61","114","25.70","5.09","115/1",
"6197","佳必琪","218.50","3.20","114","21.32","5.84","115/1",
"6201","亞弘電","47.80","6.49","114","14.53","1.63","115/1",
"6202","盛群","53.30","1.28","114","80.76","3.04","115/1",
"6205","詮欣","76.80","1.95","114","45.71","2.44","115/1",
"6206","飛捷","130.00","4.23","114","18.23","3.35","115/1",
"6209","今國光","67.00","0.75","114","38.73","3.42","115/1",
"6213","聯茂","253.00","1.19","114","61.86","4.36","115/1",
"6214","精誠","122.00","4.92","114","12.79","1.75","115/1",
"6215","和椿","130.50","0.77","114","45.79","6.66","115/1",
"6216","居易","22.15","4.65","114","369.17","1.31","115/1",
"6224","聚鼎","71.70","1.74","114","82.41","2.79","115/1",
"6225","天瀚","35.05","0.00","113","-","11.27","114/4",
"6226","光鼎","11.70","0.00","113","-","1.12","115/1",
"6230","尼得科超眾","137.00","0.16","113","-","2.04","115/1",
"6235","華孚","40.15","2.99","114","15.50","1.62","115/1",
"6239","力成","248.00","1.81","114","29.52","3.14","115/1",
"6243","迅杰","33.60","3.57","113","-","1.98","115/1",
"6257","矽格","217.00","1.94","114","32.44","4.80","115/1",
"6269","台郡","57.00","0.00","113","-","0.87","115/1",
"6271","同欣電","177.00","1.69","114","26.26","1.40","115/1",
"6272","驊陞","30.85","6.48","114","12.75","1.37","115/1",
"6277","宏正","71.90","4.87","114","22.12","1.85","115/1",
"6278","台表科","220.50","2.49","114","25.17","2.87","115/1",
"6281","全國電","51.00","6.47","114","13.67","1.89","115/1",
"6282","康舒","49.60","1.61","114","99.20","1.89","115/1",
"6283","淳安","25.30","0.00","113","-","2.19","115/1",
"6285","啟碁","260.00","1.65","114","38.35","3.60","115/1",
"6405","悅城","58.50","0.17","113","-","1.37","115/1",
"6409","旭隼","716.00","5.17","114","20.51","6.08","115/1",
"6412","群電","88.10","4.20","114","16.94","2.44","115/1",
"6414","樺漢","319.50","4.38","114","14.85","1.77","115/1",
"6415","矽力*-KY","468.00","0.54","114","62.90","4.76","115/1",
"6416","瑞祺電通","89.30","3.14","114","19.63","1.88","115/1",
"6426","統新","256.00","0.20","114","492.31","10.57","115/1",
"6431","光麗-KY","20.80","0.00","113","-","3.66","115/1",
"6438","迅得","163.50","3.06","114","29.95","2.38","115/1",
"6442","光聖","1,740.00","0.68","114","65.64","19.22","115/1",
"6443","元晶","38.20","0.00","113","-","5.53","115/1",
"6446","藥華藥","826.00","0.31","114","51.79","8.92","115/1",
"6449","鈺邦","263.00","1.60","114","34.20","4.21","115/1",
"6451","訊芯-KY","577.00","0.06","113","-","8.74","115/1",
"6456","GIS-KY","66.70","0.00","113","-","0.74","115/1",
"6464","台數科","77.60","2.23","114","19.07","1.20","115/1",
"6472","保瑞","353.00","2.83","114","27.97","3.09","115/1",
"6477","安集","33.05","1.06","114","367.22","1.30","115/1",
"6491","晶碩","294.50","3.40","114","14.16","2.04","115/1",
"6504","南六","38.50","2.60","114","-","0.79","115/1",
"6505","台塑化","51.30","2.34","114","18.39","1.30","115/1",
"6515","穎崴","9,780.00","0.51","114","200.41","54.25","115/1",
"6525","捷敏-KY","105.00","4.76","114","17.30","3.09","115/1",
"6526","達發","688.00","1.96","114","39.49","6.43","115/1",
"6531","愛普*","1,080.00","0.65","114","109.76","14.89","115/1",
"6533","晶心科","227.00","0.00","113","-","2.64","115/1",
"6534","正瀚-創","96.90","4.95","114","20.27","3.72","115/1",
"6541","泰福-KY","38.35","0.00","113","-","1.89","115/1",
"6550","北極星藥業-KY","16.90","0.00","113","-","3.03","115/1",
"6552","易華電","28.40","0.70","113","-","1.40","115/1",
"6558","興能高","31.35","0.96","113","-","2.16","115/1",
"6573","虹揚-KY","13.45","0.00","113","10.27","1.79","115/1",
"6579","研揚","150.50","2.49","114","27.61","2.44","115/1",
"6581","鋼聯","107.50","4.93","114","17.74","2.97","115/1",
"6582","申豐","30.65","3.26","113","-","0.51","115/1",
"6585","鼎基","91.80","4.90","114","18.73","1.78","115/1",
"6589","台康生技","44.60","0.00","113","-","1.65","115/1",
"6591","動力-KY","51.30","7.80","114","11.96","0.98","115/1",
"6592","和潤企業","59.60","5.54","114","12.11","1.16","115/1",
"6598","ABC-KY","24.35","0.00","113","-","3.71","115/1",
"6605","帝寶","130.00","5.00","114","9.75","1.05","115/1",
"6606","建德工業","24.80","4.15","114","22.75","1.74","115/1",
"6614","資拓宏宇","39.90","4.14","114","16.02","2.16","115/1",
"6625","必應","72.00","6.94","114","7.18","2.46","115/1",
"6641","基士德-KY","18.40","2.17","114","38.33","0.45","115/1",
"6645","金萬林-創","11.95","0.00","113","-","1.62","115/1",
"6655","科定","135.00","8.89","113","33.25","3.94","115/1",
"6657","華安","39.05","0.00","113","-","4.04","115/1",
"6658","聯策","194.00","0.62","114","74.33","5.12","115/1",
"6666","羅麗芬-KY","40.30","4.96","114","18.66","1.08","115/1",
"6668","中揚光","37.30","0.00","113","-","1.87","115/1",
"6669","緯穎","5,115.00","3.23","114","17.15","6.78","115/1",
"6670","復盛應用","263.00","6.08","114","12.76","2.17","115/1",
"6671","三能-KY","29.10","4.12","114","12.88","1.01","115/1",
"6672","騰輝電子-KY","181.50","1.85","114","32.82","3.49","115/1",
"6674","鋐寶科技","17.70","0.00","113","-","1.44","115/1",
"6689","伊雲谷","65.30","3.06","114","28.89","1.46","115/1",
"6691","洋基工程","628.00","3.50","114","23.27","12.72","115/1",
"6695","芯鼎","51.90","0.00","113","-","3.35","115/1",
"6698","旭暉應材","31.70","1.58","114","-","1.94","115/1",
"6706","惠特","158.50","0.00","113","-","3.31","115/1",
"6715","嘉基","479.00","0.42","114","227.01","8.79","115/1",
"6719","力智","200.00","2.30","114","27.86","1.47","115/1",
"6722","輝創","37.90","5.28","114","15.34","1.25","115/1",
"6742","澤米","44.00","0.68","113","-","2.51","115/1",
"6743","安普新","28.85","10.40","114","35.18","1.58","115/1",
